Time Period Ending,Time Interval,Avg mph,Total Volume
899,59,57,774
914,60,58,789
929,61,57,705
944,62,56,802
959,63,56,860
974,64,55,913
989,65,54,973
1004,66,51,1019
1019,67,50,1152
1034,68,53,1032
1049,69,52,1011
1064,70,48,984
1079,71,9,753
1094,72,11,866
1109,73,9,737
1124,74,8,726
1139,75,16,825
1154,76,50,679
1169,77,54,690
1184,78,55,717
1199,79,56,639
1214,80,56,645
1229,81,57,559
1244,82,57,534
1259,83,59,471
1274,84,58,412
1289,85,60,391
1304,86,59,386
1319,87,60,361
1334,88,60,297
1349,89,59,293
1364,90,59,268
1379,91,59,246
1394,92,61,221
1409,93,57,203
1424,94,59,194
1439,95,60,151
14,0,60,137
29,1,58,152
44,2,60,115
59,3,59,119
74,4,60,103
89,5,59,90
104,6,62,85
119,7,60,66
134,8,58,62
149,9,60,56
164,10,58,86
179,11,58,66
194,12,59,55
209,13,59,59
224,14,58,61
239,15,60,77
254,16,61,82
269,17,59,72
284,18,61,122
299,19,61,118
314,20,61,159
329,21,62,229
344,22,60,425
359,23,62,532
374,24,60,752
389,25,57,1096
404,26,55,1058
419,27,36,1118
434,28,49,1119
449,29,47,1165
464,30,49,1087
479,31,50,979
494,32,55,945
509,33,53,928
524,34,54,961
539,35,54,931
554,36,56,939
569,37,57,892
584,38,56,850
599,39,57,846
614,40,57,774
629,41,59,779
644,42,56,827
659,43,59,772
674,44,58,727
689,45,57,740
704,46,57,745
719,47,57,744
734,48,56,730
749,49,58,742
764,50,58,769
779,51,58,756
794,52,58,722
809,53,58,725
824,54,57,712
839,55,58,718
854,56,58,748
869,57,57,794
884,58,57,741
899,59,55,873
914,60,58,735
929,61,57,769
944,62,55,849
959,63,52,893
974,64,51,1030
989,65,50,1055
1004,66,50,1130
1019,67,51,1116
1034,68,53,1080
1049,69,50,1143
1064,70,49,1135
1079,71,51,1047
1094,72,50,1042
1109,73,50,994
1124,74,50,931
1139,75,50,925
1154,76,52,940
1169,77,50,976
1184,78,50,932
1199,79,55,813
1214,80,51,732
1229,81,54,715
1244,82,56,582
1259,83,57,555
1274,84,57,460
1289,85,58,456
1304,86,58,398
1319,87,58,395
1334,88,55,370
1349,89,59,304
1364,90,58,279
1379,91,56,328
1394,92,60,258
1409,93,57,274
1424,94,57,215
1439,95,61,213
14,0,60,215
29,1,60,168
44,2,59,176
59,3,59,153
74,4,59,142
89,5,57,102
104,6,57,101
119,7,58,74
134,8,58,95
149,9,57,70
164,10,59,69
179,11,57,63
194,12,58,61
209,13,58,60
224,14,58,68
239,15,55,44
254,16,61,60
269,17,60,68
284,18,59,86
299,19,61,70
314,20,59,110
329,21,59,119
344,22,61,166
359,23,59,164
374,24,60,219
389,25,62,299
404,26,61,321
419,27,61,345
434,28,60,376
449,29,60,459
464,30,60,440
479,31,61,440
494,32,59,434
509,33,57,454
524,34,58,642
539,35,56,691
554,36,57,621
569,37,57,709
584,38,56,720
599,39,54,805
614,40,56,737
629,41,55,807
644,42,55,805
659,43,55,880
674,44,55,901
689,45,55,883
704,46,55,896
719,47,55,968
734,48,54,918
749,49,56,864
764,50,54,870
779,51,55,906
794,52,53,986
809,53,55,943
824,54,52,925
839,55,55,913
854,56,55,851
869,57,56,912
884,58,56,806
899,59,56,800
914,60,58,706
929,61,55,765
944,62,58,708
959,63,58,708
974,64,59,664
989,65,59,787
1004,66,58,748
1019,67,59,719
1034,68,58,738
1049,69,58,709
1064,70,56,815
1079,71,55,807
1094,72,54,768
1109,73,53,708
1124,74,51,780
1139,75,53,662
1154,76,52,628
1169,77,54,634
1184,78,55,507
1199,79,55,490
1214,80,56,440
1229,81,55,456
1244,82,56,401
1259,83,58,333
1274,84,54,314
1289,85,56,421
1304,86,58,298
1319,87,57,263
1334,88,56,287
1349,89,56,297
1364,90,56,290
1379,91,55,287
1394,92,56,251
1409,93,58,246
1424,94,56,226
1439,95,53,237
14,0,55,200
29,1,54,170
44,2,52,149
59,3,51,125
74,4,47,117
89,5,48,99
104,6,48,97
119,7,50,110
134,8,51,107
149,9,51,66
164,10,48,54
179,11,43,50
194,12,42,53
209,13,43,51
224,14,43,70
239,15,44,58
254,16,44,44
269,17,44,45
284,18,46,75
299,19,49,45
314,20,50,58
329,21,52,96
344,22,51,73
359,23,54,100
374,24,56,99
389,25,55,136
404,26,57,166
419,27,56,138
434,28,57,158
449,29,57,193
464,30,59,192
479,31,58,201
494,32,57,189
509,33,57,207
524,34,59,242
539,35,60,269
554,36,60,275
569,37,58,356
584,38,58,385
599,39,58,395
614,40,58,381
629,41,59,485
644,42,59,495
659,43,59,557
674,44,60,558
689,45,57,629
704,46,57,693
719,47,56,692
734,48,58,684
749,49,58,723
764,50,57,699
779,51,58,686
794,52,57,728
809,53,57,746
824,54,57,647
839,55,57,745
854,56,57,784
869,57,57,775
884,58,59,764
899,59,58,701
914,60,60,707
929,61,58,740
944,62,58,695
959,63,60,745
974,64,58,753
989,65,57,773
1004,66,56,816
1019,67,58,779
1034,68,58,810
1049,69,59,747
1064,70,56,787
1079,71,57,791
1094,72,51,727
1109,73,52,718
1124,74,53,612
1139,75,50,675
1154,76,42,609
1169,77,40,510
1184,78,50,414
1199,79,50,392
1214,80,52,374
1229,81,52,346
1244,82,52,330
1259,83,53,320
1274,84,55,325
1289,85,54,280
1304,86,57,294
1319,87,56,323
1334,88,58,316
1349,89,56,338
1364,90,58,307
1379,91,58,264
1394,92,59,226
1409,93,59,212
1424,94,60,199
1439,95,59,250
14,0,60,136
29,1,62,95
44,2,59,87
59,3,60,65
74,4,60,69
89,5,58,63
104,6,62,49
119,7,60,57
134,8,62,27
149,9,58,58
164,10,61,50
179,11,57,36
194,12,57,44
209,13,59,41
224,14,59,48
239,15,59,47
254,16,59,59
269,17,59,55
284,18,57,79
299,19,59,108
314,20,60,164
329,21,60,244
344,22,60,366
359,23,61,537
374,24,59,815
389,25,56,1036
404,26,52,1118
419,27,52,1099
434,28,49,1062
449,29,50,1065
464,30,49,1022
479,31,20,931
494,32,16,921
509,33,15,865
524,34,32,1169
539,35,48,1171
554,36,48,1132
569,37,53,1042
584,38,53,977
599,39,55,868
614,40,57,830
629,41,56,858
644,42,56,765
659,43,55,746
674,44,55,612
689,45,56,763
704,46,57,751
719,47,57,681
734,48,56,740
749,49,58,759
764,50,57,719
779,51,58,755
794,52,57,625
809,53,56,702
824,54,57,711
839,55,54,709
854,56,57,695
869,57,56,685
884,58,57,691
899,59,57,711
914,60,57,704
929,61,57,721
944,62,55,820
959,63,54,834
974,64,55,955
989,65,54,1059
1004,66,52,1035
1019,67,52,1057
1034,68,52,1041
1049,69,48,1190
1064,70,49,1193
1079,71,46,1139
1094,72,51,1051
1109,73,51,993
1124,74,52,934
1139,75,51,885
1154,76,54,756
1169,77,55,758
1184,78,56,651
1199,79,58,542
1214,80,58,510
1229,81,59,445
1244,82,61,407
1259,83,58,402
1274,84,59,388
1289,85,59,377
1304,86,58,306
1319,87,61,288
1334,88,61,290
1349,89,60,264
1364,90,58,205
1379,91,59,186
1394,92,61,170
1409,93,60,136
1424,94,60,142
1439,95,60,112
14,0,61,92
29,1,60,88
44,2,59,78
59,3,59,64
74,4,58,64
89,5,59,74
104,6,59,51
119,7,56,43
134,8,61,37
149,9,55,48
164,10,58,40
179,11,56,44
194,12,57,43
209,13,57,59
224,14,60,53
239,15,55,62
254,16,58,67
269,17,61,82
284,18,61,101
299,19,58,110
314,20,59,187
329,21,59,289
344,22,61,435
359,23,61,651
374,24,60,889
389,25,58,1129
404,26,55,1201
419,27,52,1208
434,28,49,1174
449,29,54,994
464,30,50,1009
479,31,29,856
494,32,16,845
509,33,17,886
524,34,25,1085
539,35,44,1011
554,36,54,924
569,37,52,1056
584,38,55,897
599,39,55,891
614,40,56,793
629,41,56,866
644,42,56,786
659,43,55,793
674,44,57,718
689,45,56,745
704,46,57,753
719,47,56,707
734,48,58,682
749,49,58,698
764,50,56,710
779,51,56,726
794,52,56,715
809,53,55,728
824,54,57,723
839,55,58,678
854,56,55,698
869,57,57,748
884,58,57,731
899,59,56,743
914,60,56,756
929,61,57,782
944,62,56,768
959,63,55,854
974,64,55,885
989,65,53,990
1004,66,55,1047
1019,67,54,1098
1034,68,52,1107
1049,69,51,1096
1064,70,51,1092
1079,71,51,1121
1094,72,53,1029
1109,73,53,999
1124,74,51,942
1139,75,51,973
1154,76,51,928
1169,77,52,860
1184,78,56,715
1199,79,56,614
1214,80,57,549
1229,81,59,497
1244,82,58,460
1259,83,59,406
1274,84,59,382
1289,85,59,366
1304,86,60,365
1319,87,60,300
1334,88,59,313
1349,89,58,302
1364,90,58,266
1379,91,60,218
1394,92,59,209
1409,93,60,197
1424,94,61,150
1439,95,60,129
14,0,58,113
29,1,60,89
44,2,59,95
59,3,62,84
74,4,61,77
89,5,58,84
104,6,58,61
119,7,57,65
134,8,58,67
149,9,59,54
164,10,58,47
179,11,58,52
194,12,59,51
209,13,58,60
224,14,61,62
239,15,60,81
254,16,59,76
269,17,60,80
284,18,59,99
299,19,59,141
314,20,61,166
329,21,61,271
344,22,60,403
359,23,62,580
374,24,62,874
389,25,55,1170
404,26,53,1191
419,27,48,1209
434,28,49,1170
449,29,48,1114
464,30,33,1091
479,31,17,769
494,32,14,758
509,33,15,790
524,34,21,992
539,35,24,1011
554,36,38,983
569,37,55,945
584,38,56,881
599,39,58,823
614,40,58,840
629,41,56,920
644,42,56,888
659,43,58,924
674,44,54,965
689,45,55,976
704,46,56,902
719,47,56,811
734,48,58,734
749,49,57,755
764,50,56,817
779,51,57,871
794,52,57,889
809,53,58,789
824,54,56,786
839,55,57,759
854,56,56,755
869,57,57,775
884,58,57,722
899,59,55,790
914,60,57,715
929,61,55,800
944,62,56,797
959,63,54,908
974,64,53,988
989,65,52,1052
1004,66,53,1023
1019,67,50,1150
1034,68,50,1168
1049,69,52,1119
1064,70,53,1067
1079,71,50,1100
1094,72,50,1132
1109,73,50,1002
1124,74,50,1013
1139,75,50,915
1154,76,51,867
1169,77,53,863
1184,78,55,739
1199,79,56,726
1214,80,57,589
1229,81,57,545
1244,82,58,453
1259,83,58,432
1274,84,59,387
1289,85,56,384
1304,86,57,339
1319,87,58,317
1334,88,60,319
1349,89,59,347
1364,90,58,290
1379,91,58,232
1394,92,57,226
1409,93,59,190
1424,94,60,161
1439,95,60,144
14,0,60,140
29,1,58,113
44,2,61,104
59,3,59,81
74,4,60,69
89,5,58,68
104,6,57,66
119,7,58,46
134,8,57,43
149,9,58,55
164,10,58,40
179,11,59,48
194,12,57,30
209,13,57,60
224,14,59,71
239,15,57,62
254,16,59,95
269,17,58,88
284,18,60,115
299,19,61,112
314,20,60,179
329,21,61,295
344,22,62,409
359,23,62,638
374,24,61,874
389,25,56,1129
404,26,57,1180
419,27,54,1213
434,28,52,1195
449,29,53,1154
464,30,54,1033
479,31,51,995
494,32,29,932
509,33,22,983
524,34,39,983
539,35,21,990
554,36,32,983
569,37,54,978
584,38,57,883
599,39,56,842
614,40,58,829
629,41,57,838
644,42,56,868
659,43,57,853
674,44,58,747
689,45,57,664
704,46,58,856
719,47,58,694
734,48,58,704
749,49,57,712
764,50,58,718
779,51,57,741
794,52,57,728
809,53,58,708
824,54,58,705
839,55,57,649
854,56,57,710
869,57,56,729
884,58,57,711
899,59,56,769
914,60,59,687
929,61,58,745
944,62,57,779
959,63,56,871
974,64,56,901
989,65,56,973
1004,66,55,1002
1019,67,50,1090
1034,68,50,1120
1049,69,53,1103
1064,70,49,1164
1079,71,47,1105
1094,72,47,1063
1109,73,52,975
1124,74,50,946
1139,75,49,987
1154,76,52,868
1169,77,53,837
1184,78,54,780
1199,79,55,723
1214,80,57,562
1229,81,58,496
1244,82,57,395
1259,83,59,325
1274,84,58,411
1289,85,58,412
1304,86,56,388
1319,87,57,352
1334,88,57,329
1349,89,57,323
1364,90,58,294
1379,91,58,265
1394,92,54,241
1409,93,57,201
1424,94,58,165
1439,95,61,157
14,0,61,115
29,1,58,114
44,2,60,107
59,3,60,92
74,4,57,86
89,5,58,82
104,6,61,76
119,7,57,69
134,8,59,70
149,9,58,45
164,10,57,48
179,11,59,48
194,12,61,63
209,13,57,58
224,14,54,77
239,15,59,66
254,16,56,60
269,17,60,80
284,18,60,104
299,19,59,120
314,20,60,172
329,21,60,254
344,22,60,368
359,23,61,568
374,24,60,755
389,25,57,960
404,26,54,1111
419,27,53,1145
434,28,53,1146
449,29,52,1132
464,30,51,1076
479,31,52,982
494,32,55,847
509,33,55,906
524,34,52,914
539,35,57,850
554,36,55,864
569,37,56,859
584,38,55,861
599,39,57,752
614,40,57,758
629,41,57,719
644,42,57,752
659,43,56,705
674,44,58,656
689,45,57,727
704,46,57,757
719,47,57,700
734,48,56,720
749,49,57,717
764,50,58,735
779,51,58,719
794,52,59,686
809,53,57,680
824,54,57,715
839,55,58,702
854,56,56,747
869,57,56,849
884,58,56,930
899,59,56,804
914,60,56,775
929,61,56,829
944,62,55,847
959,63,56,884
974,64,53,1098
989,65,53,1036
1004,66,55,1056
1019,67,54,1141
1034,68,55,989
1049,69,52,1044
1064,70,29,1136
1079,71,16,956
1094,72,18,974
1109,73,33,1016
1124,74,51,902
1139,75,51,795
1154,76,53,789
1169,77,54,739
1184,78,55,462
1199,79,53,805
1214,80,52,760
1229,81,57,583
1244,82,57,560
1259,83,59,466
1274,84,58,440
1289,85,59,391
1304,86,57,369
1319,87,58,349
1334,88,58,344
1349,89,57,316
1364,90,59,303
1379,91,57,293
1394,92,52,296
1409,93,54,261
1424,94,55,268
1439,95,59,242
14,0,57,212
29,1,59,155
44,2,58,154
59,3,59,120
74,4,61,117
89,5,59,119
104,6,56,104
119,7,57,81
134,8,56,82
149,9,57,85
164,10,56,81
179,11,59,69
194,12,59,68
209,13,58,70
224,14,58,56
239,15,62,68
254,16,57,59
269,17,57,61
284,18,57,78
299,19,57,93
314,20,57,105
329,21,59,131
344,22,58,172
359,23,60,211
374,24,59,222
389,25,59,327
404,26,61,364
419,27,61,382
434,28,60,398
449,29,60,478
464,30,60,524
479,31,59,503
494,32,61,490
509,33,59,557
524,34,59,657
539,35,57,771
554,36,59,715
569,37,56,700
584,38,57,772
599,39,56,658
614,40,57,757
629,41,57,819
644,42,55,887
659,43,55,870
674,44,53,914
689,45,55,904
704,46,55,932
719,47,53,970
734,48,57,903
749,49,56,941
764,50,55,940
779,51,54,960
794,52,55,971
809,53,54,1005
824,54,55,982
839,55,53,1022
854,56,53,1001
869,57,55,977
884,58,56,926
899,59,57,842
914,60,58,793
929,61,57,837
944,62,57,828
959,63,57,883
974,64,55,845
989,65,57,886
1004,66,56,843
1019,67,54,917
1034,68,57,831
1049,69,56,854
1064,70,54,905
1079,71,54,837
1094,72,56,830
1109,73,55,798
1124,74,49,823
1139,75,51,738
1154,76,53,687
1169,77,54,691
1184,78,53,687
1199,79,55,591
1214,80,55,580
1229,81,58,475
1244,82,58,480
1259,83,59,401
1274,84,59,399
1289,85,59,395
1304,86,58,359
1319,87,60,335
1334,88,59,321
1349,89,59,321
1364,90,57,335
1379,91,58,356
1394,92,56,304
1409,93,58,327
1424,94,57,277
1439,95,59,258
14,0,59,257
29,1,60,206
44,2,60,170
59,3,60,179
134,8,61,146
149,9,59,157
164,10,60,115
179,11,60,110
194,12,59,109
209,13,59,102
224,14,61,76
239,15,60,86
254,16,61,47
269,17,60,85
284,18,60,95
299,19,57,90
314,20,59,94
329,21,60,106
344,22,59,109
359,23,60,122
374,24,60,113
389,25,61,157
404,26,62,180
419,27,64,145
434,28,64,186
449,29,63,230
464,30,63,254
479,31,64,269
494,32,64,278
509,33,64,325
524,34,64,375
539,35,64,364
554,36,63,420
569,37,63,468
584,38,62,533
599,39,61,577
614,40,62,557
629,41,61,630
644,42,60,696
659,43,60,764
674,44,60,747
689,45,59,826
704,46,58,869
719,47,59,850
734,48,59,935
749,49,60,848
764,50,57,906
779,51,57,917
794,52,58,864
809,53,57,868
824,54,58,851
839,55,59,793
854,56,58,804
869,57,58,847
884,58,58,836
899,59,59,744
914,60,59,817
929,61,57,820
944,62,57,789
959,63,57,831
974,64,58,786
989,65,59,814
1004,66,58,822
1019,67,56,912
1034,68,55,851
1049,69,53,912
1064,70,57,832
1079,71,56,863
1094,72,56,894
1109,73,58,864
1124,74,59,864
1139,75,58,831
1154,76,59,859
1169,77,61,639
1184,78,57,728
1199,79,57,678
1214,80,58,600
1229,81,56,619
1244,82,59,620
1259,83,59,616
1274,84,60,561
1289,85,60,552
1304,86,60,456
1319,87,61,434
1334,88,60,397
1349,89,60,365
1364,90,56,335
1379,91,59,311
1394,92,59,277
1409,93,62,240
1424,94,64,202
1439,95,62,162
14,0,60,163
29,1,62,116
44,2,63,122
59,3,64,94
74,4,60,88
89,5,61,88
104,6,61,57
119,7,64,54
134,8,59,49
149,9,59,75
164,10,61,46
179,11,59,40
194,12,60,43
209,13,58,43
224,14,58,68
239,15,58,48
254,16,59,61
269,17,56,79
284,18,58,113
299,19,60,122
314,20,60,193
329,21,61,276
344,22,62,398
359,23,63,599
374,24,60,890
389,25,57,1116
404,26,53,1140
419,27,53,1168
434,28,49,1110
449,29,46,1069
464,30,47,1008
479,31,48,964
494,32,48,891
509,33,46,914
524,34,50,987
539,35,36,1004
554,36,44,992
569,37,53,1019
584,38,55,972
599,39,57,903
614,40,58,878
629,41,57,826
644,42,57,809
659,43,56,751
674,44,54,750
689,45,51,708
704,46,50,731
719,47,51,726
734,48,53,710
749,49,53,730
764,50,53,719
779,51,53,709
794,52,55,739
809,53,56,747
824,54,57,750
839,55,57,737
854,56,55,743
869,57,57,670
884,58,58,771
899,59,57,736
914,60,58,734
929,61,58,778
944,62,57,830
959,63,58,838
974,64,55,901
989,65,56,978
1004,66,56,987
1019,67,52,1146
1034,68,53,1148
1049,69,52,1202
1064,70,52,1046
1079,71,42,1252
1094,72,53,1094
1109,73,55,1056
1124,74,53,1042
1139,75,56,1012
1154,76,57,891
1169,77,57,846
1184,78,57,727
1199,79,57,604
1214,80,58,541
1229,81,58,521
1244,82,57,462
1259,83,58,430
1274,84,59,345
1289,85,59,373
1304,86,61,330
1319,87,59,318
1334,88,59,305
1349,89,59,265
1364,90,60,209
1379,91,60,212
1394,92,60,181
1409,93,60,198
1424,94,60,152
1439,95,61,110
14,0,59,116
29,1,60,99
44,2,60,70
59,3,58,66
74,4,58,78
89,5,58,75
104,6,62,44
119,7,58,49
134,8,61,43
149,9,56,41
164,10,60,52
179,11,59,40
194,12,56,44
209,13,58,51
224,14,55,61
239,15,60,60
254,16,59,66
269,17,60,65
284,18,58,90
299,19,58,128
314,20,59,168
329,21,59,284
344,22,59,362
359,23,60,538
374,24,58,794
389,25,53,1103
404,26,50,1106
419,27,46,1159
434,28,49,1087
449,29,45,1034
464,30,47,1046
479,31,18,825
494,32,14,810
509,33,14,757
524,34,26,1035
539,35,37,1052
554,36,47,1051
569,37,50,975
584,38,49,962
599,39,49,922
614,40,49,928
629,41,54,873
644,42,54,870
659,43,55,881
674,44,56,755
689,45,56,734
704,46,55,753
719,47,57,703
734,48,57,743
749,49,56,752
764,50,57,761
779,51,58,699
794,52,57,746
809,53,57,740
824,54,57,747
839,55,57,723
854,56,57,731
869,57,57,741
884,58,58,723
899,59,58,799
914,60,57,781
929,61,58,817
944,62,58,872
959,63,55,940
974,64,55,933
989,65,55,1087
1004,66,55,1130
1019,67,54,1185
1034,68,55,1194
1049,69,50,1274
1064,70,50,1159
1079,71,52,1154
1094,72,56,942
1109,73,56,935
1124,74,58,925
1139,75,54,848
1154,76,58,823
1169,77,56,881
1184,78,59,677
1199,79,57,624
1214,80,57,542
1229,81,59,502
1244,82,60,454
1259,83,59,443
1274,84,60,445
1289,85,59,393
1304,86,59,376
1319,87,59,346
1334,88,59,296
1349,89,59,307
1364,90,61,282
1379,91,61,232
1394,92,60,199
1409,93,59,175
1424,94,58,165
1439,95,59,132
14,0,59,102
29,1,59,108
44,2,59,80
59,3,58,71
74,4,59,76
89,5,60,61
104,6,61,50
119,7,57,53
134,8,60,47
149,9,61,36
164,10,55,54
179,11,59,48
194,12,58,43
209,13,57,46
224,14,61,62
239,15,58,73
254,16,57,65
269,17,57,80
284,18,60,104
299,19,61,131
314,20,61,148
329,21,61,250
344,22,60,400
359,23,61,554
374,24,59,786
389,25,54,1053
404,26,49,1183
419,27,48,1160
434,28,46,1186
449,29,48,1077
464,30,43,1044
479,31,15,867
494,32,15,799
509,33,15,773
524,34,15,879
539,35,22,1008
554,36,36,1003
569,37,50,918
584,38,49,915
599,39,52,923
614,40,50,874
629,41,53,805
644,42,53,808
659,43,53,780
674,44,52,726
689,45,53,736
704,46,54,716
719,47,55,691
734,48,54,693
749,49,52,685
764,50,53,552
779,51,53,487
794,52,55,584
809,53,57,564
824,54,55,637
839,55,56,726
854,56,55,747
869,57,56,746
884,58,57,721
899,59,56,736
914,60,56,700
929,61,56,737
944,62,55,743
959,63,53,827
974,64,57,789
989,65,56,959
1004,66,56,930
1019,67,56,1025
1034,68,55,944
1049,69,45,1017
1064,70,50,954
1079,71,55,872
1094,72,50,966
1109,73,33,1131
1124,74,47,1020
1139,75,52,920
1154,76,55,840
1169,77,57,757
1184,78,56,702
1199,79,55,634
1214,80,55,535
1229,81,56,507
1244,82,58,533
1259,83,57,461
1274,84,58,457
1289,85,59,406
1304,86,58,380
1319,87,58,389
1334,88,58,354
1349,89,57,304
1364,90,57,262
1379,91,58,229
1394,92,57,213
1409,93,57,177
1424,94,58,185
1439,95,58,150
14,0,57,151
29,1,58,119
44,2,59,104
59,3,58,90
74,4,55,99
89,5,58,81
104,6,58,72
119,7,59,61
134,8,61,52
149,9,60,53
164,10,59,54
179,11,56,34
194,12,57,70
209,13,56,61
224,14,56,73
239,15,60,78
254,16,59,61
269,17,57,98
284,18,60,105
299,19,60,124
314,20,61,165
329,21,59,241
344,22,60,362
359,23,61,542
374,24,60,777
389,25,55,1077
404,26,50,1173
419,27,42,1319
434,28,29,1184
449,29,28,1115
464,30,27,1068
479,31,19,926
494,32,18,970
509,33,26,1021
524,34,27,1117
539,35,40,910
554,36,50,970
569,37,53,862
584,38,56,799
599,39,56,1014
614,40,54,1029
629,41,55,994
644,42,54,1079
659,43,55,950
